uf,tipo_area,sexo,idade,cor,pessoas_dom,freq_esc,nivel_instrucao,ocup_forca,trab_procurou,motivo_ntrab,serv_pub,ocup_cond,ocup_desc,ocup_cod,ocup_grupo,ocup_pos,ocup_pos2,ativ_cod,ativ_grupo,prev,ocup_horas,rendimento,rendimento_total
15,1,masculino,33,4,4,2.0,superior,1.0,,,,1.0,org_conf_evento,3332.0,3.0,5.0,9.0,74000.0,7.0,2.0,2.0,1400.0,1600.0
33,1,masculino,9,2,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,
42,4,feminino,59,4,3,2.0,fundamental_inc,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,97000.0,11.0,2.0,2.0,500.0,500.0
11,4,feminino,14,4,4,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
21,2,feminino,31,4,4,1.0,superior_inc,1.0,,,,1.0,escriturario_geral,4110.0,4.0,1.0,1.0,10030.0,2.0,1.0,3.0,937.0,937.0
24,4,masculino,79,2,2,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
21,4,feminino,9,4,5,1.0,sem_instrucao,,,,,,,,,,,,,,,,
43,2,masculino,32,1,9,2.0,medio_inc,1.0,,,,1.0,constr_casa,7111.0,7.0,5.0,9.0,41000.0,3.0,2.0,3.0,937.0,937.0
33,2,masculino,61,1,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
43,4,feminino,65,1,3,2.0,fundamental_inc,1.0,,,,1.0,agricultor,6111.0,6.0,6.0,10.0,1115.0,1.0,2.0,5.0,,
23,1,feminino,33,4,4,2.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,
26,4,feminino,54,4,2,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
43,4,feminino,22,1,7,1.0,superior_inc,1.0,,,,1.0,escriturario_geral,4110.0,4.0,1.0,1.0,86002.0,9.0,1.0,3.0,1700.0,1700.0
42,4,masculino,52,1,9,2.0,fundamental,1.0,,,,1.0,marceneiro,7522.0,7.0,1.0,1.0,31000.0,2.0,1.0,3.0,2500.0,2500.0
12,4,feminino,21,4,3,1.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,
42,4,masculino,7,1,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,
41,4,feminino,44,4,3,2.0,medio_inc,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,1.0,48071.0,4.0,1.0,4.0,937.0,937.0
21,4,masculino,7,2,7,1.0,sem_instrucao,,,,,,,,,,,,,,,,
43,4,feminino,12,1,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
22,1,feminino,53,4,4,2.0,fundamental_inc,1.0,,,,1.0,pescador,6225.0,6.0,5.0,9.0,3001.0,1.0,1.0,4.0,468.0,45.0
25,4,masculino,42,1,4,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,
52,4,masculino,18,4,4,2.0,medio,1.0,,,,1.0,empacotador_manual,9321.0,9.0,1.0,1.0,10093.0,2.0,1.0,3.0,937.0,937.0
33,2,masculino,22,4,5,2.0,medio,1.0,,,,1.0,policial_militar,412.0,10.0,3.0,7.0,84016.0,8.0,1.0,4.0,2500.0,2500.0
11,4,masculino,36,4,3,2.0,medio,1.0,,,,1.0,dirig_comercio,1221.0,1.0,1.0,1.0,19030.0,2.0,1.0,3.0,1200.0,1200.0
27,4,masculino,10,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
29,4,feminino,52,1,5,2.0,medio,1.0,,,,1.0,caixa_exped_bilhete,5230.0,5.0,1.0,1.0,48030.0,4.0,1.0,3.0,950.0,950.0
53,1,feminino,15,2,3,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
32,4,feminino,21,2,3,2.0,medio_inc,2.0,2.0,1.0,,,,,,,,,,,,,
35,4,feminino,52,1,2,2.0,superior,1.0,,,,1.0,educ_necessidade_esp,2352.0,2.0,1.0,1.0,85013.0,9.0,1.0,3.0,950.0,950.0
33,1,feminino,8,4,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,
42,4,masculino,4,1,4,,,,,,,,,,,,,,,,,,
27,4,feminino,77,4,5,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
35,4,masculino,54,1,4,2.0,fundamental,2.0,2.0,6.0,,,,,,,,,,,,,
43,4,masculino,17,1,3,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,
35,1,masculino,18,1,4,1.0,medio_inc,1.0,1.0,,,2.0,,,,,,,,,,,
43,2,masculino,19,1,3,2.0,medio,1.0,,,,1.0,empacotador_manual,9321.0,9.0,1.0,1.0,10010.0,2.0,1.0,3.0,1500.0,1500.0
51,4,feminino,15,4,2,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
32,1,feminino,24,4,3,1.0,superior_inc,1.0,,,,1.0,profis_nivmedio_direito,3411.0,3.0,1.0,2.0,69000.0,7.0,2.0,1.0,800.0,800.0
42,4,feminino,33,4,7,2.0,fundamental_inc,1.0,,,,1.0,classif_residuo,9612.0,9.0,5.0,9.0,38000.0,2.0,2.0,3.0,700.0,700.0
33,1,feminino,22,1,5,2.0,superior,2.0,2.0,6.0,,,,,,,,,,,,,
27,1,masculino,48,4,4,2.0,fundamental_inc,1.0,,,,1.0,trab_element_constr_edif,9313.0,9.0,5.0,9.0,41000.0,3.0,2.0,1.0,300.0,0.0
21,1,masculino,55,4,2,2.0,sem_instrucao,1.0,,,,1.0,vend_quiosque,5211.0,5.0,5.0,9.0,48100.0,4.0,2.0,3.0,1000.0,1000.0
33,4,masculino,21,4,4,2.0,fundamental,1.0,,,,1.0,mecanico,7231.0,7.0,1.0,1.0,45020.0,4.0,1.0,3.0,980.0,980.0
17,4,masculino,72,1,2,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
29,4,feminino,10,2,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
31,4,feminino,24,4,3,2.0,fundamental_inc,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,6.0,10.0,1113.0,1.0,2.0,4.0,,
35,4,feminino,40,4,3,2.0,sem_instrucao,1.0,,,,1.0,cozinheiro,5120.0,5.0,1.0,1.0,56011.0,6.0,1.0,4.0,1200.0,1200.0
21,4,masculino,36,4,5,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,
21,4,feminino,32,1,4,2.0,medio,1.0,,,,1.0,cabeleireiro,5141.0,5.0,5.0,9.0,96020.0,10.0,2.0,3.0,1500.0,1000.0
27,4,feminino,33,4,5,2.0,medio,1.0,,,,1.0,cozinheiro,5120.0,5.0,1.0,2.0,56011.0,6.0,2.0,4.0,500.0,500.0
35,4,masculino,72,4,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
32,4,masculino,80,1,2,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,
35,1,feminino,26,4,6,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
41,4,masculino,8,1,7,1.0,sem_instrucao,,,,,,,,,,,,,,,,
35,4,masculino,20,1,3,1.0,superior_inc,1.0,1.0,,,2.0,,,,,,,,,,,
41,4,masculino,47,1,3,2.0,medio,1.0,,,,1.0,carregador,9333.0,9.0,1.0,1.0,52010.0,5.0,1.0,3.0,1000.0,1000.0
24,1,feminino,49,1,2,2.0,superior,1.0,,,,1.0,desen_interiores,3432.0,3.0,5.0,9.0,74000.0,7.0,1.0,3.0,5000.0,5000.0
15,4,feminino,5,4,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,
32,4,feminino,36,4,2,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
43,2,feminino,50,1,4,2.0,medio_inc,1.0,,,,1.0,trab_contr_abastec_estoq,4321.0,4.0,1.0,1.0,21000.0,2.0,1.0,3.0,1200.0,1200.0
32,4,masculino,4,1,2,,,,,,,,,,,,,,,,,,
21,2,feminino,4,4,3,,,,,,,,,,,,,,,,,,
21,4,feminino,12,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
24,1,feminino,30,1,7,2.0,superior,1.0,1.0,,,2.0,,,,,,,,,,,
31,4,masculino,38,4,4,2.0,fundamental_inc,1.0,,,,1.0,trab_element_pecuaria,9212.0,9.0,1.0,1.0,1201.0,1.0,1.0,5.0,937.0,937.0
28,4,masculino,80,4,3,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,
43,4,masculino,63,1,3,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
42,4,feminino,0,1,3,,,,,,,,,,,,,,,,,,
43,4,masculino,64,1,2,2.0,superior_inc,1.0,,,,1.0,dirig_ind_transf,1321.0,1.0,4.0,8.0,23091.0,2.0,1.0,3.0,2500.0,3000.0
21,1,masculino,50,1,3,2.0,medio,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,1.0,48079.0,4.0,1.0,3.0,937.0,937.0
33,2,feminino,4,1,6,,,,,,,,,,,,,,,,,,
24,4,masculino,28,4,3,1.0,superior,1.0,,,,1.0,prof_ensino_pre_esc,2342.0,2.0,3.0,6.0,85012.0,9.0,1.0,2.0,2000.0,2500.0
35,4,feminino,35,4,5,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,
23,4,masculino,58,1,3,2.0,sem_instrucao,1.0,,,,1.0,comerciante_loja,5221.0,5.0,5.0,9.0,48030.0,4.0,2.0,3.0,1000.0,1000.0
27,4,feminino,15,4,5,1.0,fundamental,2.0,2.0,4.0,,,,,,,,,,,,,
31,4,masculino,53,1,4,2.0,superior,1.0,,,,1.0,op_maq_alim,8160.0,8.0,4.0,8.0,11000.0,2.0,1.0,5.0,4000.0,8000.0
24,4,feminino,9,1,2,1.0,fundamental_inc,,,,,,,,,,,,,,,,
25,4,feminino,27,4,2,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
33,1,feminino,23,1,4,2.0,medio,1.0,,,,1.0,prof_ensino_pre_esc,2342.0,2.0,1.0,1.0,85012.0,9.0,1.0,3.0,937.0,937.0
23,4,feminino,29,4,5,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
41,4,feminino,58,1,3,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,
51,4,masculino,40,1,7,2.0,fundamental_inc,1.0,,,,1.0,conserv_fruta_leg,7514.0,7.0,1.0,1.0,10099.0,2.0,1.0,3.0,1300.0,1300.0
27,4,feminino,27,4,3,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
52,4,feminino,36,4,6,2.0,medio,1.0,,,1.0,1.0,profis_nivmedio_enferm,3221.0,3.0,3.0,7.0,86002.0,9.0,1.0,2.0,1200.0,1200.0
22,4,masculino,60,4,1,2.0,sem_instrucao,2.0,2.0,6.0,,,,,,,,,,,,,
31,1,feminino,29,4,3,2.0,fundamental,1.0,,,,1.0,trab_limp_interior_edif_esc_hotel,9112.0,9.0,1.0,1.0,85012.0,9.0,1.0,3.0,972.0,972.0
42,4,masculino,3,1,5,,,,,,,,,,,,,,,,,,
26,1,feminino,70,4,1,2.0,medio,2.0,2.0,5.0,,,,,,,,,,,,,
15,4,masculino,58,4,10,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
27,4,masculino,10,4,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
23,1,feminino,17,2,9,2.0,medio,1.0,,,,1.0,costureiro,7533.0,7.0,5.0,9.0,14002.0,2.0,2.0,2.0,1500.0,600.0
23,4,feminino,26,4,4,1.0,fundamental,2.0,2.0,6.0,,,,,,,,,,,,,
35,4,feminino,60,2,1,2.0,medio,1.0,,,1.0,1.0,assist_social_nivmedio,3412.0,3.0,3.0,7.0,87000.0,9.0,1.0,3.0,2000.0,2000.0
27,4,feminino,61,4,3,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
42,4,masculino,14,1,3,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
50,4,feminino,32,5,6,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
15,2,feminino,69,4,1,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,
25,1,feminino,36,4,5,2.0,superior,1.0,,,,1.0,caixa_exped_bilhete,5230.0,5.0,1.0,1.0,96090.0,10.0,1.0,4.0,2500.0,2500.0
51,4,masculino,67,4,6,2.0,medio_inc,2.0,2.0,1.0,,,,,,,,,,,,,
27,4,masculino,1,4,4,,,,,,,,,,,,,,,,,,
32,1,masculino,67,2,3,2.0,medio,2.0,2.0,4.0,,,,,,,,,,,,,
14,1,feminino,18,4,4,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
21,4,masculino,41,4,5,2.0,fundamental_inc,1.0,,,,1.0,cabeleireiro,5141.0,5.0,5.0,9.0,96020.0,10.0,2.0,2.0,100.0,100.0
43,4,feminino,30,1,3,2.0,fundamental_inc,1.0,,,,1.0,conserv_fruta_leg,7514.0,7.0,1.0,1.0,10099.0,2.0,1.0,3.0,1300.0,1300.0
43,2,feminino,59,1,3,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,
28,4,feminino,2,1,3,,,,,,,,,,,,,,,,,,
26,1,feminino,84,4,9,2.0,sem_instrucao,2.0,2.0,5.0,,,,,,,,,,,,,
27,4,feminino,13,1,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,
22,4,feminino,2,2,5,,,,,,,,,,,,,,,,,,
21,4,masculino,35,4,4,2.0,fundamental,1.0,,,,1.0,comerciante_loja,5221.0,5.0,4.0,8.0,48030.0,4.0,2.0,4.0,1500.0,1500.0
31,2,feminino,59,1,2,2.0,superior,1.0,,,1.0,1.0,prof_ensino_fund,2341.0,2.0,3.0,7.0,85012.0,9.0,1.0,2.0,2500.0,2500.0
33,2,feminino,84,1,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
52,4,feminino,31,4,4,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,
35,4,masculino,51,1,4,2.0,superior_inc,1.0,,,,1.0,dirig_financ,1211.0,1.0,1.0,1.0,62000.0,7.0,1.0,3.0,8000.0,8000.0
24,1,feminino,85,4,5,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
29,4,masculino,16,4,4,2.0,fundamental,1.0,,,,1.0,ceramista,7314.0,7.0,1.0,2.0,23091.0,2.0,2.0,2.0,600.0,600.0
31,4,masculino,17,4,4,1.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,
33,4,feminino,62,1,3,2.0,superior,2.0,2.0,1.0,,,,,,,,,,,,,
29,4,feminino,12,4,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
29,4,feminino,60,4,2,2.0,sem_instrucao,2.0,2.0,6.0,,,,,,,,,,,,,
31,2,feminino,6,4,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,
24,2,masculino,23,1,5,1.0,superior_inc,2.0,2.0,2.0,,,,,,,,,,,,,
35,2,feminino,33,4,3,2.0,medio_inc,1.0,,,,1.0,op_maquinas_embalagem,8183.0,8.0,1.0,2.0,20020.0,2.0,2.0,3.0,1300.0,0.0
31,4,feminino,78,2,2,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,
52,4,masculino,7,2,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,
35,4,feminino,42,1,5,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,
42,4,feminino,55,4,5,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
29,4,feminino,25,4,3,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,
29,1,feminino,16,2,2,1.0,medio_inc,1.0,,,,1.0,escriturario_geral,4110.0,4.0,3.0,5.0,84013.0,8.0,1.0,2.0,430.0,430.0
26,4,masculino,66,4,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
41,1,masculino,63,1,1,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,
42,4,feminino,70,1,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
29,1,feminino,32,2,3,2.0,medio,1.0,,,,1.0,pescador,6225.0,6.0,5.0,9.0,3001.0,1.0,1.0,1.0,200.0,200.0
22,4,masculino,8,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
33,2,masculino,61,4,4,2.0,medio,2.0,2.0,3.0,,,,,,,,,,,,,
52,1,feminino,50,1,4,2.0,medio,1.0,,,,1.0,cozinheiro,5120.0,5.0,5.0,9.0,90000.0,10.0,2.0,2.0,1400.0,1400.0
29,4,feminino,17,4,6,1.0,medio_inc,2.0,2.0,6.0,,,,,,,,,,,,,
35,4,masculino,46,1,4,2.0,superior,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,97000.0,11.0,2.0,4.0,3000.0,3000.0
42,2,feminino,55,4,2,2.0,superior,1.0,,,,1.0,caixa_exped_bilhete,5230.0,5.0,1.0,1.0,48042.0,4.0,1.0,3.0,1500.0,1500.0
33,4,feminino,39,1,5,2.0,fundamental_inc,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,1.0,48030.0,4.0,1.0,5.0,1300.0,1300.0
23,1,feminino,89,4,3,2.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,
23,2,masculino,59,4,4,2.0,superior,1.0,,,,1.0,guarda_seg,5414.0,5.0,1.0,1.0,78000.0,7.0,1.0,3.0,1200.0,1200.0
33,4,feminino,44,1,4,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
17,4,feminino,13,4,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,
11,1,feminino,7,1,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,
26,4,masculino,34,4,5,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
33,1,feminino,7,4,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,
24,4,feminino,37,1,2,2.0,medio,1.0,,,,1.0,alfaiate,7531.0,7.0,1.0,1.0,14001.0,2.0,1.0,3.0,937.0,937.0
17,4,masculino,36,4,3,1.0,superior,1.0,1.0,,,2.0,,,,,,,,,,,
23,4,masculino,3,4,5,,,,,,,,,,,,,,,,,,
21,4,feminino,33,4,3,2.0,medio,1.0,,,,1.0,esp_trat_beleza,5142.0,5.0,5.0,9.0,96090.0,10.0,2.0,2.0,200.0,180.0
29,4,masculino,49,4,3,2.0,fundamental_inc,1.0,,,,1.0,trab_florest_element,9215.0,9.0,5.0,9.0,2000.0,1.0,2.0,2.0,900.0,900.0
35,1,feminino,10,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
33,2,masculino,19,2,5,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,
25,4,feminino,49,1,2,2.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,
35,2,masculino,7,4,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,
28,4,feminino,8,4,8,1.0,fundamental_inc,,,,,,,,,,,,,,,,
31,1,feminino,36,1,2,2.0,superior,1.0,,,,1.0,jornalista,2642.0,2.0,1.0,1.0,60002.0,7.0,1.0,2.0,5000.0,5000.0
24,4,masculino,72,1,1,2.0,sem_instrucao,2.0,2.0,5.0,,,,,,,,,,,,,
53,1,feminino,16,1,5,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,
52,3,feminino,16,4,4,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,
41,4,feminino,26,1,7,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
52,4,masculino,24,4,3,2.0,fundamental_inc,1.0,,,,1.0,mec_maq_agric_ind,7233.0,7.0,1.0,1.0,1105.0,1.0,1.0,4.0,1700.0,1700.0
23,4,masculino,19,4,3,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,
14,1,feminino,37,4,5,2.0,medio_inc,1.0,,,,1.0,cabeleireiro,5141.0,5.0,1.0,2.0,96020.0,10.0,2.0,3.0,937.0,937.0
41,4,masculino,62,1,4,2.0,fundamental_inc,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,1102.0,1.0,1.0,4.0,800.0,800.0
15,2,feminino,8,4,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,
41,2,masculino,60,1,4,2.0,fundamental_inc,1.0,,,,1.0,op_maq_fab_prod_borracha,8141.0,8.0,4.0,8.0,45020.0,4.0,1.0,3.0,2500.0,2500.0
31,1,feminino,99,1,2,2.0,medio,2.0,2.0,4.0,,,,,,,,,,,,,
15,4,masculino,51,1,4,2.0,medio_inc,1.0,,,,1.0,soldador_oxicortador,7212.0,7.0,5.0,9.0,25001.0,2.0,2.0,4.0,1000.0,1000.0
35,4,masculino,78,4,1,2.0,fundamental_inc,1.0,,,,1.0,cond_carro_taxi_caminhonete,8322.0,8.0,5.0,9.0,49030.0,5.0,1.0,2.0,937.0,750.0
21,4,feminino,4,4,8,,,,,,,,,,,,,,,,,,
42,4,feminino,24,1,2,1.0,superior,1.0,,,,1.0,escriturario_geral,4110.0,4.0,1.0,1.0,17001.0,2.0,1.0,3.0,2200.0,2200.0
42,4,masculino,63,1,10,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
27,4,feminino,30,4,4,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
24,2,feminino,15,1,4,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
22,4,masculino,43,4,5,2.0,sem_instrucao,1.0,,,,1.0,trab_element_pecuaria,9212.0,9.0,6.0,10.0,1203.0,1.0,2.0,2.0,,
35,2,feminino,29,1,3,2.0,superior,1.0,,,,1.0,prof_ensino_fund,2341.0,2.0,1.0,1.0,85012.0,9.0,1.0,5.0,2000.0,3000.0
42,2,feminino,60,1,2,2.0,medio,2.0,2.0,1.0,,,,,,,,,,,,,
35,2,masculino,3,1,3,,,,,,,,,,,,,,,,,,
26,4,feminino,78,4,2,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
31,1,masculino,62,4,5,2.0,fundamental_inc,1.0,,,,1.0,varias_tarefas,9622.0,9.0,5.0,9.0,95030.0,10.0,1.0,5.0,1500.0,1500.0
35,4,masculino,36,1,5,2.0,medio,1.0,,,,1.0,comerciante_loja,5221.0,5.0,5.0,9.0,45030.0,4.0,1.0,4.0,1500.0,1500.0
31,4,masculino,7,4,5,1.0,sem_instrucao,,,,,,,,,,,,,,,,
11,1,masculino,13,4,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
33,2,masculino,64,4,2,2.0,fundamental_inc,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,41000.0,3.0,2.0,3.0,1000.0,1000.0
52,2,feminino,3,1,5,,,,,,,,,,,,,,,,,,
13,1,feminino,49,4,5,2.0,superior_inc,1.0,,,,1.0,escriturario_geral,4110.0,4.0,1.0,1.0,94091.0,10.0,1.0,3.0,1400.0,1400.0
42,2,feminino,38,1,3,2.0,superior,1.0,,,1.0,1.0,espec_polit_serv_pessoal,2423.0,2.0,3.0,7.0,84013.0,8.0,1.0,2.0,1700.0,1700.0
12,4,feminino,56,4,4,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
28,4,feminino,91,1,2,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
52,4,feminino,18,1,3,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,
42,4,feminino,2,4,4,,,,,,,,,,,,,,,,,,
50,1,feminino,46,4,4,2.0,superior,1.0,,,1.0,1.0,prof_ensino_pre_esc,2342.0,2.0,3.0,7.0,85012.0,9.0,1.0,2.0,2500.0,2500.0
13,4,feminino,21,1,4,1.0,superior_inc,2.0,2.0,2.0,,,,,,,,,,,,,
31,4,feminino,85,1,1,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
35,2,masculino,30,1,4,2.0,medio,1.0,,,,1.0,trab_element_constr_edif,9313.0,9.0,1.0,2.0,41000.0,3.0,2.0,2.0,500.0,0.0
32,4,feminino,65,1,3,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
25,4,feminino,30,1,2,2.0,superior,1.0,,,,1.0,prof_ensino_fund,2341.0,2.0,3.0,6.0,85012.0,9.0,1.0,2.0,937.0,937.0
21,4,masculino,0,4,3,,,,,,,,,,,,,,,,,,
27,4,feminino,21,1,3,2.0,medio_inc,2.0,2.0,6.0,,,,,,,,,,,,,
35,2,masculino,20,1,4,2.0,medio,1.0,,,,1.0,mec_maq_agric_ind,7233.0,7.0,1.0,2.0,29002.0,2.0,2.0,5.0,1400.0,1400.0
35,4,feminino,23,1,2,1.0,superior,1.0,,,,1.0,espec_polit_serv_pessoal,2423.0,2.0,1.0,1.0,69000.0,7.0,1.0,3.0,1200.0,1200.0
32,2,masculino,49,4,7,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,
27,2,feminino,60,4,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
35,2,feminino,55,1,2,2.0,medio,1.0,,,1.0,1.0,ajud_prof,5312.0,5.0,3.0,7.0,85012.0,9.0,1.0,3.0,937.0,937.0
29,4,feminino,18,4,4,1.0,fundamental,2.0,2.0,6.0,,,,,,,,,,,,,
27,4,feminino,38,4,4,2.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,
14,1,masculino,23,1,10,2.0,medio,1.0,,,,1.0,magarefe,7511.0,7.0,1.0,2.0,48030.0,4.0,2.0,5.0,1200.0,0.0
52,1,feminino,7,4,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,
32,4,feminino,35,4,4,2.0,medio,2.0,2.0,3.0,,,,,,,,,,,,,
41,4,feminino,1,1,3,,,,,,,,,,,,,,,,,,
43,4,masculino,57,1,3,2.0,fundamental_inc,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,41000.0,3.0,2.0,4.0,3000.0,3000.0
51,4,masculino,62,1,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
41,4,feminino,29,4,2,2.0,medio,1.0,,,,1.0,trab_limp_interior_edif_esc_hotel,9112.0,9.0,1.0,1.0,10022.0,2.0,1.0,3.0,1350.0,0.0
23,4,masculino,72,2,5,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
33,4,masculino,10,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
32,4,masculino,60,4,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
13,1,feminino,17,4,5,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,
43,4,masculino,13,1,2,1.0,fundamental_inc,,,,,,,,,,,,,,,,
42,4,masculino,55,1,3,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
12,4,masculino,22,4,6,1.0,medio_inc,1.0,,,,1.0,agricultor_horta_viv_jardim,6112.0,6.0,6.0,10.0,1110.0,1.0,2.0,2.0,,
21,2,feminino,22,4,6,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
27,4,masculino,6,4,9,1.0,sem_instrucao,,,,,,,,,,,,,,,,
21,2,masculino,41,4,4,2.0,fundamental_inc,1.0,,,,1.0,vend_quiosque,5211.0,5.0,5.0,9.0,48100.0,4.0,2.0,1.0,1600.0,1200.0
42,4,masculino,16,1,3,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,
32,4,masculino,40,4,1,2.0,sem_instrucao,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,1.0,1.0,1113.0,1.0,1.0,3.0,1200.0,1200.0
